,Sender,Recipient,EventDate
741,62,136,2010-01-05 11:05:29
742,62,133,2010-01-05 11:05:29
743,62,73,2010-01-05 11:05:29
744,62,152,2010-01-05 11:05:30
745,62,56,2010-01-05 11:05:30
746,62,50,2010-01-05 11:05:30
747,56,62,2010-01-05 11:06:29
748,50,62,2010-01-05 11:06:59
749,41,163,2010-01-05 11:07:25
750,41,90,2010-01-05 11:07:25
751,133,62,2010-01-05 11:07:36
752,83,3,2010-01-05 11:07:40
753,83,90,2010-01-05 11:07:40
754,83,35,2010-01-05 11:07:40
755,35,83,2010-01-05 11:08:22
756,163,41,2010-01-05 11:08:40
757,65,119,2010-01-05 11:08:42
758,83,3,2010-01-05 11:08:46
759,83,90,2010-01-05 11:08:46
760,83,35,2010-01-05 11:08:46
761,163,110,2010-01-05 11:09:43
762,163,14,2010-01-05 11:09:43
763,65,129,2010-01-05 11:09:44
764,35,90,2010-01-05 11:09:46
765,35,83,2010-01-05 11:09:56
766,65,127,2010-01-05 11:11:01
767,62,136,2010-01-05 11:12:04
768,62,73,2010-01-05 11:12:04
769,62,3,2010-01-05 11:12:04
770,62,56,2010-01-05 11:12:04
771,62,50,2010-01-05 11:12:04
772,62,152,2010-01-05 11:12:04
773,50,62,2010-01-05 11:12:27
774,56,62,2010-01-05 11:13:06
775,127,65,2010-01-05 11:13:07
776,97,121,2010-01-05 11:13:36
777,136,62,2010-01-05 11:14:59
778,118,85,2010-01-05 11:16:26
779,118,103,2010-01-05 11:16:26
780,118,8,2010-01-05 11:16:26
781,118,128,2010-01-05 11:16:26
782,118,13,2010-01-05 11:16:26
783,118,86,2010-01-05 11:16:26
784,118,52,2010-01-05 11:16:26
785,118,36,2010-01-05 11:16:26
786,118,83,2010-01-05 11:16:26
787,118,155,2010-01-05 11:16:26
788,118,67,2010-01-05 11:16:26
789,118,102,2010-01-05 11:16:26
790,118,132,2010-01-05 11:16:26
791,118,37,2010-01-05 11:16:26
792,136,62,2010-01-05 11:16:27
793,62,39,2010-01-05 11:16:43
794,152,62,2010-01-05 11:23:59
795,121,27,2010-01-05 11:24:29
796,152,62,2010-01-05 11:24:44
797,54,166,2010-01-05 11:24:49
798,85,128,2010-01-05 11:26:33
799,54,166,2010-01-05 11:31:51
800,35,83,2010-01-05 11:32:02
801,83,35,2010-01-05 11:33:19
802,27,121,2010-01-05 11:34:16
803,8,85,2010-01-05 11:35:15
804,119,65,2010-01-05 11:41:45
805,73,62,2010-01-05 11:41:57
806,119,65,2010-01-05 11:42:03
807,130,135,2010-01-05 11:42:20
808,73,62,2010-01-05 11:42:32
809,119,92,2010-01-05 11:42:47
810,83,127,2010-01-05 11:55:21
811,83,74,2010-01-05 11:55:21
812,83,90,2010-01-05 11:55:21
813,55,107,2010-01-05 11:55:57
814,84,92,2010-01-05 11:56:25
815,84,165,2010-01-05 11:56:25
816,127,83,2010-01-05 11:56:43
817,57,52,2010-01-05 11:56:50
818,165,84,2010-01-05 11:57:55
819,102,132,2010-01-05 12:00:23
820,102,132,2010-01-05 12:00:39
821,62,88,2010-01-05 12:01:14
822,92,84,2010-01-05 12:02:29
823,102,132,2010-01-05 12:02:59
824,39,62,2010-01-05 12:06:23
825,103,81,2010-01-05 12:06:44
826,52,57,2010-01-05 12:08:41
827,74,83,2010-01-05 12:09:04
828,92,165,2010-01-05 12:09:09
829,165,92,2010-01-05 12:10:18
830,136,133,2010-01-05 12:11:44
831,133,136,2010-01-05 12:12:12
832,81,39,2010-01-05 12:12:36
833,81,39,2010-01-05 12:13:05
834,52,57,2010-01-05 12:13:46
835,14,17,2010-01-05 12:13:50
836,8,47,2010-01-05 12:13:59
837,52,57,2010-01-05 12:14:26
838,39,81,2010-01-05 12:15:11
839,39,16,2010-01-05 12:15:11
840,39,157,2010-01-05 12:15:11
841,39,116,2010-01-05 12:15:11
842,39,140,2010-01-05 12:15:11
843,39,28,2010-01-05 12:15:11
844,39,111,2010-01-05 12:15:11
845,39,49,2010-01-05 12:15:11
846,39,95,2010-01-05 12:15:11
847,123,136,2010-01-05 12:15:25
848,123,73,2010-01-05 12:15:25
849,123,19,2010-01-05 12:15:25
850,118,36,2010-01-05 12:16:22
851,118,83,2010-01-05 12:16:22
852,118,8,2010-01-05 12:16:22
853,118,13,2010-01-05 12:16:22
854,118,132,2010-01-05 12:16:22
855,118,52,2010-01-05 12:16:22
856,118,85,2010-01-05 12:16:22
857,118,155,2010-01-05 12:16:22
858,118,103,2010-01-05 12:16:22
859,118,67,2010-01-05 12:16:22
860,118,102,2010-01-05 12:16:22
861,118,128,2010-01-05 12:16:22
862,118,37,2010-01-05 12:16:22
863,17,14,2010-01-05 12:16:28
864,136,123,2010-01-05 12:18:04
865,45,126,2010-01-05 12:18:52
866,81,39,2010-01-05 12:19:16
867,162,33,2010-01-05 12:20:04
868,3,83,2010-01-05 12:20:05
869,3,83,2010-01-05 12:21:17
870,3,62,2010-01-05 12:21:17
871,3,62,2010-01-05 12:22:21
872,90,83,2010-01-05 12:24:00
873,57,52,2010-01-05 12:25:02
874,132,102,2010-01-05 12:25:17
875,54,166,2010-01-05 12:25:30
876,90,41,2010-01-05 12:26:21
877,90,163,2010-01-05 12:35:28
878,17,14,2010-01-05 12:35:40
879,119,92,2010-01-05 12:35:43
880,13,39,2010-01-05 12:37:09
881,8,128,2010-01-05 12:38:18
882,126,45,2010-01-05 12:48:29
883,155,136,2010-01-05 12:48:48
884,116,39,2010-01-05 12:51:41
885,130,133,2010-01-05 12:52:24
886,130,90,2010-01-05 12:52:24
887,130,143,2010-01-05 12:52:24
888,92,119,2010-01-05 12:55:48
889,69,118,2010-01-05 12:55:56
890,155,102,2010-01-05 12:57:17
891,118,69,2010-01-05 12:57:28
892,107,150,2010-01-05 12:57:32
893,102,155,2010-01-05 12:58:48
894,163,90,2010-01-05 12:59:40
895,62,103,2010-01-05 13:01:57
896,62,73,2010-01-05 13:01:57
897,85,103,2010-01-05 13:02:00
898,27,69,2010-01-05 13:02:29
899,27,86,2010-01-05 13:02:29
900,73,62,2010-01-05 13:02:35
901,85,128,2010-01-05 13:04:27
902,110,163,2010-01-05 13:04:41
903,103,62,2010-01-05 13:05:05
904,133,73,2010-01-05 13:09:23
905,166,128,2010-01-05 13:11:57
906,128,166,2010-01-05 13:12:09
907,133,62,2010-01-05 13:12:34
908,17,155,2010-01-05 13:17:46
909,8,103,2010-01-05 13:19:30
910,8,128,2010-01-05 13:19:30
911,8,85,2010-01-05 13:19:30
912,8,67,2010-01-05 13:19:30
913,8,13,2010-01-05 13:19:30
914,103,81,2010-01-05 13:19:31
915,102,132,2010-01-05 13:21:23
916,128,166,2010-01-05 13:22:10
917,54,17,2010-01-05 13:22:45
918,17,54,2010-01-05 13:23:31
919,128,85,2010-01-05 13:23:38
920,155,17,2010-01-05 13:24:51
921,166,128,2010-01-05 13:27:00
922,128,166,2010-01-05 13:27:23
923,17,54,2010-01-05 13:28:22
924,112,73,2010-01-05 13:28:31
925,54,17,2010-01-05 13:29:07
926,132,102,2010-01-05 13:29:18
927,47,22,2010-01-05 13:36:38
928,22,47,2010-01-05 13:44:25
929,133,161,2010-01-05 13:44:45
930,163,110,2010-01-05 13:45:09
931,39,17,2010-01-05 13:51:26
932,39,97,2010-01-05 13:51:26
933,39,132,2010-01-05 13:51:26
934,19,123,2010-01-05 13:51:39
935,17,39,2010-01-05 13:52:02
936,152,136,2010-01-05 13:52:28
937,152,90,2010-01-05 13:52:28
938,152,69,2010-01-05 13:52:28
939,152,33,2010-01-05 13:52:28
940,152,133,2010-01-05 13:52:28
941,152,143,2010-01-05 13:52:28
942,152,137,2010-01-05 13:52:28
943,136,152,2010-01-05 13:52:32
944,33,152,2010-01-05 13:52:41
945,107,55,2010-01-05 13:53:10
946,17,39,2010-01-05 13:53:52
947,107,128,2010-01-05 13:53:56
948,107,102,2010-01-05 13:54:00
949,132,39,2010-01-05 13:54:22
950,97,39,2010-01-05 13:54:25
951,35,90,2010-01-05 13:55:19
952,35,127,2010-01-05 13:55:19
953,107,55,2010-01-05 13:55:29
954,90,83,2010-01-05 13:56:16
955,136,153,2010-01-05 13:57:58
956,136,19,2010-01-05 13:57:58
957,136,69,2010-01-05 13:57:58
958,69,136,2010-01-05 13:58:09
959,62,133,2010-01-05 14:01:16
960,136,19,2010-01-05 14:01:23
961,136,39,2010-01-05 14:01:23
962,136,133,2010-01-05 14:01:23
963,136,166,2010-01-05 14:01:23
964,136,107,2010-01-05 14:01:23
965,136,73,2010-01-05 14:01:23
966,136,123,2010-01-05 14:01:23
967,136,84,2010-01-05 14:01:23
968,36,155,2010-01-05 14:01:33
969,84,136,2010-01-05 14:02:06
970,19,136,2010-01-05 14:02:07
971,33,162,2010-01-05 14:02:52
972,19,136,2010-01-05 14:03:01
973,166,132,2010-01-05 14:03:14
974,33,45,2010-01-05 14:04:43
975,119,30,2010-01-05 14:06:35
976,83,90,2010-01-05 14:09:23
977,30,119,2010-01-05 14:11:41
978,36,155,2010-01-05 14:14:19
979,127,35,2010-01-05 14:15:02
980,85,8,2010-01-05 14:15:17
981,166,54,2010-01-05 14:16:21
982,132,166,2010-01-05 14:17:26
983,61,39,2010-01-05 14:17:43
984,61,28,2010-01-05 14:17:43
985,61,95,2010-01-05 14:17:43
986,143,152,2010-01-05 14:18:13
987,90,83,2010-01-05 14:22:55
989,90,35,2010-01-05 14:24:09
990,54,166,2010-01-05 14:27:40
991,36,155,2010-01-05 14:29:02
992,166,54,2010-01-05 14:30:22
993,14,17,2010-01-05 14:32:16
994,107,136,2010-01-05 14:32:59
995,52,57,2010-01-05 14:36:57
996,118,52,2010-01-05 14:40:26
997,118,86,2010-01-05 14:40:26
998,60,103,2010-01-05 14:41:47
999,103,60,2010-01-05 14:41:57
1000,36,155,2010-01-05 14:42:07
1001,118,86,2010-01-05 14:44:57
1002,118,52,2010-01-05 14:44:57
1003,166,54,2010-01-05 14:48:55
1004,130,89,2010-01-05 14:49:38
1005,36,155,2010-01-05 14:56:41
1006,130,89,2010-01-05 15:01:06
1007,130,57,2010-01-05 15:03:21
1008,36,155,2010-01-05 15:06:53
1009,22,153,2010-01-05 15:12:19
1010,85,103,2010-01-05 15:18:08
1011,85,128,2010-01-05 15:18:08
1012,118,86,2010-01-05 15:25:43
1013,118,52,2010-01-05 15:25:43
1014,103,141,2010-01-05 16:36:08
1015,103,54,2010-01-05 16:36:08
1016,103,44,2010-01-05 16:36:08
1017,103,152,2010-01-05 16:36:08
1018,103,56,2010-01-05 16:36:08
1019,103,50,2010-01-05 16:36:08
1020,8,85,2010-01-05 16:36:09
1021,17,133,2010-01-05 23:40:30
1022,17,62,2010-01-05 23:40:30
1023,17,129,2010-01-05 23:40:30
1024,17,32,2010-01-05 23:40:30
1025,17,97,2010-01-05 23:40:30
1026,17,37,2010-01-05 23:40:30
1027,17,136,2010-01-05 23:40:30
1028,17,19,2010-01-05 23:40:30
1029,17,148,2010-01-05 23:40:30
1030,17,105,2010-01-05 23:40:30
1031,17,158,2010-01-05 23:40:30
1032,17,41,2010-01-05 23:40:30
1033,17,11,2010-01-05 23:40:30
1034,17,90,2010-01-05 23:40:30
1035,17,146,2010-01-05 23:40:30
1036,17,161,2010-01-05 23:40:30
1037,17,32,2010-01-05 23:42:27
1038,17,97,2010-01-05 23:42:27
1039,17,37,2010-01-05 23:42:27
1040,17,105,2010-01-05 23:42:27
1041,17,158,2010-01-05 23:42:27
1042,17,41,2010-01-05 23:42:27
1043,17,133,2010-01-05 23:42:27
1044,17,62,2010-01-05 23:42:27
1045,17,146,2010-01-05 23:42:27
1046,17,130,2010-01-05 23:44:20
1047,39,17,2010-01-06 05:32:00
1048,39,61,2010-01-06 05:32:49
1049,39,136,2010-01-06 05:33:46
1050,133,152,2010-01-06 05:34:16
1051,133,136,2010-01-06 05:34:29
1052,133,73,2010-01-06 05:57:02
1053,133,161,2010-01-06 05:57:02
1054,133,136,2010-01-06 05:57:02
1055,133,62,2010-01-06 05:57:02
1056,133,161,2010-01-06 06:00:11
1057,133,161,2010-01-06 06:01:28
1058,73,136,2010-01-06 06:19:32
1059,74,90,2010-01-06 06:27:08
1060,74,127,2010-01-06 06:27:08
1061,74,41,2010-01-06 06:27:08
1062,65,91,2010-01-06 06:30:32
1063,152,27,2010-01-06 06:32:38
1064,127,74,2010-01-06 06:50:21
1065,54,166,2010-01-06 06:55:43
1066,54,166,2010-01-06 06:55:49
1067,91,65,2010-01-06 06:56:56
1068,52,37,2010-01-06 07:03:11
1069,164,60,2010-01-06 07:15:48
1070,27,152,2010-01-06 07:23:08
1071,90,74,2010-01-06 07:24:12
1072,27,152,2010-01-06 07:29:39
1073,136,69,2010-01-06 07:30:40
1074,136,86,2010-01-06 07:30:40
1075,136,19,2010-01-06 07:30:40
1076,136,73,2010-01-06 07:30:40
1077,136,133,2010-01-06 07:30:40
1078,136,62,2010-01-06 07:30:40
1079,136,36,2010-01-06 07:30:40
1080,136,155,2010-01-06 07:30:40
1081,136,85,2010-01-06 07:30:40
1082,136,161,2010-01-06 07:30:40
1083,133,136,2010-01-06 07:31:25
1084,62,136,2010-01-06 07:32:50
1085,84,136,2010-01-06 07:34:49
1086,19,136,2010-01-06 07:34:50
1087,136,84,2010-01-06 07:35:08
1088,27,47,2010-01-06 07:35:14
1089,136,84,2010-01-06 07:36:32
1090,136,137,2010-01-06 07:36:32
1091,136,112,2010-01-06 07:36:32
1092,52,148,2010-01-06 07:37:08
1093,52,160,2010-01-06 07:37:08
1094,52,80,2010-01-06 07:37:08
1095,52,11,2010-01-06 07:37:08
1096,84,136,2010-01-06 07:37:28
1097,62,107,2010-01-06 07:37:29
1098,73,136,2010-01-06 07:38:40
1099,97,57,2010-01-06 07:39:33
1100,86,136,2010-01-06 07:40:32
1101,163,86,2010-01-06 07:44:53
1102,41,74,2010-01-06 07:47:55
1103,145,97,2010-01-06 07:49:07
1104,73,133,2010-01-06 07:50:56
1105,69,136,2010-01-06 07:53:38
1106,166,133,2010-01-06 07:54:14
1107,166,35,2010-01-06 07:54:14
1108,166,90,2010-01-06 07:54:14
1109,135,22,2010-01-06 07:56:55
1110,107,62,2010-01-06 08:06:13
1111,166,128,2010-01-06 08:07:23
1112,47,27,2010-01-06 08:09:40
1113,128,166,2010-01-06 08:10:30
1114,128,166,2010-01-06 08:11:54
1115,83,36,2010-01-06 08:16:54
1116,36,136,2010-01-06 08:20:39
1117,36,83,2010-01-06 08:20:59
1118,36,83,2010-01-06 08:22:30
1119,90,166,2010-01-06 08:30:45
1120,133,166,2010-01-06 08:35:05
1121,92,29,2010-01-06 08:35:54
1122,90,129,2010-01-06 08:37:12
1123,90,119,2010-01-06 08:37:12
1124,90,127,2010-01-06 08:37:12
1125,35,166,2010-01-06 08:39:51
1126,152,27,2010-01-06 08:41:26
1127,22,148,2010-01-06 08:51:19
1128,35,166,2010-01-06 08:51:54
1129,35,90,2010-01-06 08:51:54
1130,82,113,2010-01-06 08:52:46
1131,161,90,2010-01-06 08:53:03
1132,161,35,2010-01-06 08:53:03
1133,161,83,2010-01-06 08:53:03
1134,161,136,2010-01-06 08:53:15
1135,35,161,2010-01-06 08:53:43
1136,83,161,2010-01-06 08:54:02
1137,83,13,2010-01-06 08:54:18
1138,61,39,2010-01-06 08:55:42
1139,61,28,2010-01-06 08:55:42
1140,61,95,2010-01-06 08:55:42
1141,13,83,2010-01-06 08:56:13
1142,47,126,2010-01-06 08:57:38
1143,121,150,2010-01-06 08:58:02
1144,121,86,2010-01-06 08:58:02
1145,121,69,2010-01-06 08:58:02
1146,69,121,2010-01-06 08:59:15
1147,150,121,2010-01-06 08:59:37
1148,148,22,2010-01-06 09:05:56
1149,123,136,2010-01-06 09:14:39
1150,97,17,2010-01-06 09:15:11
1151,86,121,2010-01-06 09:15:12
1152,17,97,2010-01-06 09:17:12
1153,8,81,2010-01-06 09:17:26
1154,153,22,2010-01-06 09:18:15
1155,86,101,2010-01-06 09:19:08
1156,17,130,2010-01-06 09:19:26
1157,37,36,2010-01-06 09:23:07
1158,37,52,2010-01-06 09:23:07
1159,37,85,2010-01-06 09:23:07
1160,37,83,2010-01-06 09:23:07
1161,37,155,2010-01-06 09:23:07
1162,37,103,2010-01-06 09:23:07
1163,37,8,2010-01-06 09:23:07
1164,37,67,2010-01-06 09:23:07
1165,37,102,2010-01-06 09:23:07
1166,37,128,2010-01-06 09:23:07
1167,37,13,2010-01-06 09:23:07
1168,37,132,2010-01-06 09:23:07
1169,37,135,2010-01-06 09:23:07
1170,37,118,2010-01-06 09:23:07
1171,135,37,2010-01-06 09:23:34
1172,8,37,2010-01-06 09:23:45
1173,67,37,2010-01-06 09:23:49
1174,118,37,2010-01-06 09:24:38
1175,13,67,2010-01-06 09:25:45
1176,13,85,2010-01-06 09:25:45
1177,102,37,2010-01-06 09:26:21
1178,13,37,2010-01-06 09:27:05
1179,83,37,2010-01-06 09:28:09
1180,47,27,2010-01-06 09:31:08
1181,47,137,2010-01-06 09:31:08
1182,132,37,2010-01-06 09:33:30
1183,17,97,2010-01-06 09:34:39
1184,130,57,2010-01-06 09:39:25
1185,128,37,2010-01-06 09:40:14
1186,136,69,2010-01-06 09:40:53
1187,58,166,2010-01-06 09:40:55
1188,102,62,2010-01-06 09:45:18
1189,89,130,2010-01-06 09:46:21
1190,35,90,2010-01-06 09:47:04
1191,132,36,2010-01-06 09:47:59
1192,130,69,2010-01-06 09:48:14
1193,69,27,2010-01-06 09:49:10
1194,166,58,2010-01-06 09:52:16
1195,27,47,2010-01-06 09:52:33
1196,36,132,2010-01-06 09:52:39
1197,86,101,2010-01-06 09:53:01
1198,33,45,2010-01-06 09:53:03
1199,103,37,2010-01-06 09:53:18
1200,69,130,2010-01-06 09:53:26
1201,97,17,2010-01-06 09:56:30
1202,39,61,2010-01-06 09:57:03
1203,27,69,2010-01-06 10:02:53
1204,163,86,2010-01-06 10:03:19
1205,160,80,2010-01-06 10:06:59
1206,160,148,2010-01-06 10:06:59
1207,160,79,2010-01-06 10:06:59
1208,89,130,2010-01-06 10:07:38
1209,27,148,2010-01-06 10:12:44
1210,148,27,2010-01-06 10:13:17
1211,121,113,2010-01-06 10:13:35
1212,121,39,2010-01-06 10:13:35
1213,121,148,2010-01-06 10:13:35
1214,121,126,2010-01-06 10:13:35
1215,121,47,2010-01-06 10:13:35
1216,121,61,2010-01-06 10:13:35
1217,121,45,2010-01-06 10:13:35
1218,121,163,2010-01-06 10:13:35
1219,121,85,2010-01-06 10:13:35
1220,121,36,2010-01-06 10:13:35
1221,121,104,2010-01-06 10:13:35
1222,121,137,2010-01-06 10:13:35
1223,121,152,2010-01-06 10:13:35
1224,61,121,2010-01-06 10:14:42
1225,62,102,2010-01-06 10:16:14
1226,62,73,2010-01-06 10:16:39
1227,47,57,2010-01-06 10:19:00
1228,152,121,2010-01-06 10:19:40
1229,47,121,2010-01-06 10:24:17
1230,128,107,2010-01-06 10:24:52
1231,128,148,2010-01-06 10:26:07
1232,36,37,2010-01-06 10:26:34
1233,148,121,2010-01-06 10:27:10
1234,36,121,2010-01-06 10:28:41
1235,69,136,2010-01-06 10:29:20
1236,148,11,2010-01-06 10:29:46
1237,97,30,2010-01-06 10:32:46
1238,97,57,2010-01-06 10:32:46
1239,97,150,2010-01-06 10:32:46
1240,97,130,2010-01-06 10:32:46
1241,97,116,2010-01-06 10:32:46
1242,97,90,2010-01-06 10:32:46
1243,97,136,2010-01-06 10:32:46
1244,97,123,2010-01-06 10:32:46
1245,97,117,2010-01-06 10:32:46
1246,97,126,2010-01-06 10:32:46
1247,97,156,2010-01-06 10:32:46
1248,97,73,2010-01-06 10:32:46
1249,97,101,2010-01-06 10:32:46
1250,97,55,2010-01-06 10:32:46
1251,97,17,2010-01-06 10:32:46
1252,97,152,2010-01-06 10:32:46
1253,97,82,2010-01-06 10:32:46
1254,97,118,2010-01-06 10:32:46
1255,97,78,2010-01-06 10:32:46
1256,97,3,2010-01-06 10:32:46
1257,97,135,2010-01-06 10:32:46
1258,97,64,2010-01-06 10:32:46
1259,97,95,2010-01-06 10:32:46
1260,97,119,2010-01-06 10:32:46
1261,97,163,2010-01-06 10:32:46
1262,97,47,2010-01-06 10:32:46
1263,97,19,2010-01-06 10:32:46
1264,97,77,2010-01-06 10:32:46
1265,97,11,2010-01-06 10:32:46
1266,97,145,2010-01-06 10:32:46
1267,97,133,2010-01-06 10:32:46
1268,97,112,2010-01-06 10:32:46
1269,97,65,2010-01-06 10:32:46
1270,97,91,2010-01-06 10:32:46
1271,97,62,2010-01-06 10:32:46
1272,97,45,2010-01-06 10:32:46
1273,97,36,2010-01-06 10:32:46
1274,97,32,2010-01-06 10:32:46
1275,97,154,2010-01-06 10:32:46
1276,97,14,2010-01-06 10:32:46
1277,97,165,2010-01-06 10:32:46
1278,97,86,2010-01-06 10:32:46
1279,77,97,2010-01-06 10:33:25
1280,36,97,2010-01-06 10:33:27
1281,118,97,2010-01-06 10:33:41
1282,17,97,2010-01-06 10:33:48
1283,136,97,2010-01-06 10:34:29
1284,165,97,2010-01-06 10:35:51
1285,101,97,2010-01-06 10:36:02
1286,64,97,2010-01-06 10:36:11
1287,58,166,2010-01-06 10:36:36
1288,39,121,2010-01-06 10:37:43
1289,32,97,2010-01-06 10:38:33
1290,45,97,2010-01-06 10:38:38
1291,32,19,2010-01-06 10:39:22
1292,32,19,2010-01-06 10:39:51
1293,28,61,2010-01-06 10:40:52
1294,113,121,2010-01-06 10:43:30
1295,152,97,2010-01-06 10:44:04
1296,117,97,2010-01-06 10:44:50
1297,156,97,2010-01-06 10:50:38
1298,28,61,2010-01-06 10:52:00
1299,28,39,2010-01-06 10:54:03
1300,116,97,2010-01-06 10:54:17
1301,28,58,2010-01-06 10:54:59
1302,62,97,2010-01-06 10:55:02
1303,126,97,2010-01-06 10:55:24
1304,126,121,2010-01-06 10:55:44
1305,3,83,2010-01-06 10:57:33
1306,3,90,2010-01-06 10:57:33
1307,65,119,2010-01-06 10:57:40
1308,30,97,2010-01-06 10:57:47
1309,133,97,2010-01-06 10:58:09
1310,47,97,2010-01-06 10:58:52
1311,83,3,2010-01-06 10:59:01
1312,28,39,2010-01-06 10:59:10
1313,65,97,2010-01-06 11:00:22
1314,73,97,2010-01-06 11:00:46
1315,90,148,2010-01-06 11:00:46
1316,148,90,2010-01-06 11:01:46
1317,73,62,2010-01-06 11:02:04
1318,36,107,2010-01-06 11:03:02
1319,90,3,2010-01-06 11:04:27
1320,55,97,2010-01-06 11:04:39
1321,80,118,2010-01-06 11:08:27
1322,62,17,2010-01-06 11:10:21
1323,62,97,2010-01-06 11:10:21
1324,80,118,2010-01-06 11:10:26
1325,39,136,2010-01-06 11:11:04
1326,39,123,2010-01-06 11:11:04
1327,166,128,2010-01-06 11:13:29
1328,128,166,2010-01-06 11:13:41
1329,27,69,2010-01-06 11:14:13
1330,30,65,2010-01-06 11:18:24
1331,30,90,2010-01-06 11:18:24
1332,30,35,2010-01-06 11:18:24
1333,30,136,2010-01-06 11:19:19
1334,30,19,2010-01-06 11:19:19
1335,30,161,2010-01-06 11:19:19
1336,19,97,2010-01-06 11:20:23
1337,30,136,2010-01-06 11:20:33
1338,30,161,2010-01-06 11:20:33
1339,30,112,2010-01-06 11:20:33
1340,30,73,2010-01-06 11:20:33
1341,19,30,2010-01-06 11:20:41
1342,14,97,2010-01-06 11:21:16
1343,30,65,2010-01-06 11:21:31
1344,30,90,2010-01-06 11:21:31
1345,30,35,2010-01-06 11:21:31
1346,30,129,2010-01-06 11:21:31
1347,82,97,2010-01-06 11:22:06
1348,30,143,2010-01-06 11:22:10
1349,30,73,2010-01-06 11:22:58
1350,27,69,2010-01-06 11:23:08
1351,30,97,2010-01-06 11:24:32
1352,30,135,2010-01-06 11:24:32
1353,135,30,2010-01-06 11:25:22
1354,77,152,2010-01-06 11:25:22
1355,97,30,2010-01-06 11:25:36
1356,127,90,2010-01-06 11:25:40
1357,35,30,2010-01-06 11:26:27
1359,144,3,2010-01-06 11:26:42
1360,130,135,2010-01-06 11:27:03
1361,135,33,2010-01-06 11:27:12
1362,130,89,2010-01-06 11:28:16
1363,152,3,2010-01-06 11:28:24
1364,152,135,2010-01-06 11:28:24
1365,152,132,2010-01-06 11:28:24
1366,152,90,2010-01-06 11:28:24
1367,152,77,2010-01-06 11:28:24
1368,152,33,2010-01-06 11:28:24
1369,152,130,2010-01-06 11:28:24
1370,152,27,2010-01-06 11:28:24
1371,152,47,2010-01-06 11:28:24
1372,152,154,2010-01-06 11:28:24
1373,152,136,2010-01-06 11:28:24
1374,152,163,2010-01-06 11:28:24
1375,152,36,2010-01-06 11:28:24
1376,152,85,2010-01-06 11:28:24
1377,152,83,2010-01-06 11:28:24
1378,152,143,2010-01-06 11:28:24
1379,152,119,2010-01-06 11:28:24
1380,152,121,2010-01-06 11:28:24
1381,152,137,2010-01-06 11:28:24
1382,152,86,2010-01-06 11:28:24
1383,152,69,2010-01-06 11:28:24
1384,77,152,2010-01-06 11:29:24
1385,136,152,2010-01-06 11:30:12
1386,8,152,2010-01-06 11:30:59
1387,36,137,2010-01-06 11:31:20
1388,52,119,2010-01-06 11:31:28
1389,52,33,2010-01-06 11:31:28
1390,52,118,2010-01-06 11:31:28
1391,52,30,2010-01-06 11:31:28
1392,27,152,2010-01-06 11:31:39
1393,65,30,2010-01-06 11:31:55
1394,36,152,2010-01-06 11:32:06
1395,107,128,2010-01-06 11:33:50
1396,47,152,2010-01-06 11:34:13
1397,27,47,2010-01-06 11:34:14
1398,52,37,2010-01-06 11:34:27
1399,136,19,2010-01-06 11:34:57
1400,136,84,2010-01-06 11:34:57
1401,136,39,2010-01-06 11:34:57
1402,136,107,2010-01-06 11:34:57
1403,136,166,2010-01-06 11:34:57
1404,136,73,2010-01-06 11:34:57
1405,136,123,2010-01-06 11:34:57
1406,136,133,2010-01-06 11:34:57
1407,136,112,2010-01-06 11:34:57
1408,136,119,2010-01-06 11:34:57
1409,163,121,2010-01-06 11:35:03
1410,47,27,2010-01-06 11:35:09
1411,84,136,2010-01-06 11:35:15
1412,107,36,2010-01-06 11:35:26
1413,107,136,2010-01-06 11:35:33
1414,135,152,2010-01-06 11:36:32
1415,130,126,2010-01-06 11:37:19
1416,130,57,2010-01-06 11:37:19
1417,136,30,2010-01-06 11:38:27
1418,83,152,2010-01-06 11:38:42
1419,136,30,2010-01-06 11:38:42
1420,136,39,2010-01-06 11:38:51
1421,19,136,2010-01-06 11:39:06
1422,119,126,2010-01-06 11:39:22
1423,119,97,2010-01-06 11:39:45
1424,90,83,2010-01-06 11:40:47
1425,118,148,2010-01-06 11:41:16
1426,118,11,2010-01-06 11:41:16
1427,118,86,2010-01-06 11:41:16
1428,83,90,2010-01-06 11:41:53
1429,90,97,2010-01-06 11:41:59
1430,132,36,2010-01-06 11:42:35
1431,65,90,2010-01-06 11:43:49
1432,65,127,2010-01-06 11:43:49
1433,65,109,2010-01-06 11:43:49
1434,65,129,2010-01-06 11:43:49
1435,65,154,2010-01-06 11:43:49
1436,133,136,2010-01-06 11:43:50
1437,90,161,2010-01-06 11:44:18
1438,90,35,2010-01-06 11:44:18
1439,127,65,2010-01-06 11:44:34
1440,136,153,2010-01-06 11:45:07
1441,136,69,2010-01-06 11:45:07
1442,136,39,2010-01-06 11:45:07
1443,136,123,2010-01-06 11:45:07
1444,86,118,2010-01-06 11:45:27
1445,86,97,2010-01-06 11:45:48
1446,86,152,2010-01-06 11:45:58
1447,130,89,2010-01-06 11:48:35
1448,130,66,2010-01-06 11:48:35
1449,130,17,2010-01-06 11:48:35
1450,119,126,2010-01-06 11:49:31
1451,39,136,2010-01-06 11:51:43
1452,39,136,2010-01-06 11:52:58
1453,19,17,2010-01-06 11:54:17
1454,19,97,2010-01-06 11:54:17
